comment_id,event_id,text,llm_stance,is_trash,verified_label,notes
cmt_education007_0046_r24,education_007,"Hanh Phuc bệnh hay gì mà ganh tị với một đứa bs mới ra trường đáng tuổi con mình. Bs nội trú hay bs ck1 hay ck2 hay gs ts gì gì đi nữa thì cũng đều ngang nhau. Hơn nhau chỉ ở tiếp xúc bao nhiêu bn, chữa đc bao nhiêu người. Còn tại sao nói bs nt như Y7,8,9 thì đã giải thích ở dưới không cần phải lặp lại. Ngành y là ngành thực hành, còn bằng cấp chỉ là danh xưng trong nam chả ai quan tâm",tích cực,False,,
cmt_education_037_0137,education_037,"Bỏ thi TNPT, thi ĐJ",tiêu cực,False,,
cmt_education020_0004_r20,education_020,Đỗ Đức Dũng Cả đề phân loại thì còn gì là đề 😀,tiêu cực,False,,
cmt_education011_0012_r03,education_011,Meo Lak Fb ông này đây mn.vẫn còn già mồm mà @ 😡😡Nguyễn Tuấn,rác,True,,
cmt_education_011_0288,education_011,Chẳng nhẽ không biết trong phòng mình có cam vô lý...,tiêu cực,False,,
cmt_education_007_0235,education_007,"Các bs nội trú còn giỏi thật chất hơn mấy thạc sĩ, tiến sĩ rất nhiều. Nên xếp họ ở vị trí cao hơn mới xứng đáng",tích cực,False,,
cmt_education_010_0015,education_010,thầy ông nội này còn trẻ.,rác,True,,
cmt_education_017_0082,education_017,phong thi thành phòng thờ,tiêu cực,False,,
cmt_education_037_0225,education_037,Đồng tình Như Quỳnh,tích cực,False,,
cmt_education_017_0360,education_017,đúng bộ giáo dục snghi chẳng giống ai🙂,tích cực,False,,
cmt_education_017_0309,education_017,chúng e có phải là chuột bạch đâu??????,trung lập,False,,
cmt_education018_0002_r03,education_018,Nguyễn Minh quả nguyễn trãi thấm thía luôn,rác,True,,
cmt_education_038_0076,education_038,Tuyệt vời quá 🍀🍀🍀,tích cực,False,,
cmt_education_037_0283,education_037,"Xà quần , xà quần. lúng túng như gà mắc tóc.",tiêu cực,False,,
cmt_education020_0001_r40,education_020,"ElegantLion660 10đ toán thì phát biểu cũng có khôn tí ạ, b k tự hiểu là bạn gà lúc đó nên có 245đ thôi còn giờ bạn giỏi hoặc trúng sở trường thì điểm cao hơn à? Cái gì cũng tương đối th, b 30đ thủ khoa mà đgnl 800đ thì chả nhẽ cả họ nhà bạn với người khác thành trùm lụi. 10đ thì cũng ăn nói cho xứng với cái 10đ nhá",trung lập,False,,
cmt_education_007_0319,education_007,Trong mỗi con người chúng ta lĩnh vực mình chọn dù thực hành giỏi và nghiên cứu khoa học thành tựu cao . Tất cả đều rất giỏi và luôn cống hiến hết mình và tuổi trẻ thanh xuân . Không nên đánh giá và so sánh vì ai cũng rất xuất sắc mới làm được điều đó. Còn về bằng cấp nó đã tồn tại từ trước tại sao 2 bộ trưởng lại tranh cải vì cái này để nhân dân họ có cái nhìn sai về giá trị của các bác sỹ đã hy sinh và cống hiến rất nhiều . Thật đáng buồn .,trung lập,False,,
cmt_education017_0004_r07,education_017,Trần Cường Minh TâmVan Anh,rác,True,,
cmt_education018_0017_r10,education_018,"Phạm Như Phi a ạ thế sao nhiều ng thanh niên chui lên đây làm gì hả a vì cuộc sống nó tốt hơn ở quê việc làm cũng lương cao tốt hơn , các a xưa cũng lên đây nhiều ng nhờ thế mà có cơ đồ h các a sống chỗ ngon đuổi bọn e đi là ntn ?",trung lập,False,,
cmt_education007_0003_r24,education_007,Lương Tiểu Mai anh có biết bác sỹ nội trú và chuyên khoa là ntn không?,ý kiến riêng,False,,
cmt_education_040_0070,education_040,Mong bộ tăng tiết tin học lên chứ dạy 1 tuần 1 tiết thì dạy không hiệu quả. Ở tiểu học các cháu thích môn tin nhưng dạy có 1 tiết ko cho các e thực hành nhiều đc,trung lập,False,,
cmt_education007_0003_r14,education_007,Le Loi ts thì thâm niên trên giấy thì nghe còn dc😆,tiêu cực,False,,
cmt_education015_0009_r08,education_015,"Phạm Quang Huy cá chép đó bạn
Coi 鯉　= cá chép 
Nói theo tiếng Nhật 
Ở Nhật thì đồng bộ cá chép 
Về Vn cá coi = cá chép cảnh",trung lập,False,,
cmt_education_018_0237,education_018,Dự kiến ok 🙆,trung lập,False,,
cmt_education_009_0174,education_009,"Con em đang học lớp 1 trường QT, qua năm có lẽ phải về quê, ở cái tp nhỏ ko có và em cũng đang cực kỳ hoang mang ko biết con liệu có theo được không ...",trung lập,False,,
cmt_education_018_0196,education_018,Trường U Triều Khúc đang mở rộng kb có về Phú Thọ không nhỉ,trung lập,False,,
cmt_education017_0005_r06,education_017,"Huỳnh Lý Bạn nghĩ khâu chọn lớp 6 và vào 10 nhẹ ah? Hoàn thành lớp 12 ai đi làm, ai theo đam mê gì thì cứ triển. Còn ai học tiếp ĐH, CĐang thì thi riêng",trung lập,False,,
cmt_education_005_0205,education_005,Loại này bạn chỉ đáng làm gái bao,rác,True,,
cmt_education_017_0541,education_017,đầu tư csvc xong tiến tới k tổ chức thi TNPT là vừa méng ;)),tích cực,False,,
cmt_education_007_0328,education_007,Bài hay.,tích cực,False,,
cmt_education017_0003_r03,education_017,Ngọc Huyềnn  🤣,trung lập,False,,
cmt_education007_0007_r01,education_007,Ý kiến hay.👍👍,tích cực,False,,
cmt_education007_0003_r03,education_007,Lương Tiểu Mai nhưng mà có người ngu lại bảo chuyên khoa 2 thua tiến sĩ y khoa,trung lập,False,,
cmt_education_020_0286,education_020,Đề phải có tính phân loại cao thì học đh ms đảm bảo đc chất lượng,tích cực,False,,
cmt_education_040_0221_r01,education_040,Ly Nguyễn =))),rác,True,,
cmt_education011_0019_r06,education_011,"Phan Đạt cái mình nói là một trong nhiều web truy cập vào cam thôi, nhiều clip phát tán trên web đen cũng có phần bị lấy từ những web này nhưng phải bỏ thời gian ra",ý kiến riêng,False,,
cmt_education_007_0260,education_007,Tóm lại học gì thì lương có thay đổi gì đâu 😂,trung lập,False,,
cmt_education_017_0007,education_017,"Sợ nhất đang thi mạng lỗi, làm xong rồi ko thể nộp bài do lượng thí sinh dự thi đông nghẽn mạng. 
Đặc biệt là các vùng có cơ sở vật chất còn hạn chế sẽ rất thiệt thòi cho học sinh.",tiêu cực,False,,
cmt_education_017_0677,education_017,Ngọc Ánh may nhá,rác,True,,
cmt_education_017_0041,education_017,thi xong ra cầu ba son đứng là đẹp,rác,True,,
cmt_education011_0004_r01,education_011,Cường Phát Cắn nửa cái máng luôn cũng đc b nhỉ :)),tiêu cực,False,,
cmt_education_018_0076,education_018,Chuẩn luôn,trung lập,False,,
cmt_education_020_0163,education_020,Thử đưa đề ấy cho GV cấp 3 giải xem OK không,ý kiến riêng,False,,
cmt_education_005_0263,education_005,"HS làm bài được điểm cao GV phải mừng chứ nhỉ? GV thường tạo điều kiện cho  HS có điểm cộng, thậm chí khi chấm chéo còn tìm chỗ hay, ý sáng tạo của HS để xin thêm điểm cho HS. GV này lại sửa bài để hạ điểm HS, chuyện như đùa vậy mà có thật, cạn lời !!!",tích cực,False,,
cmt_education_007_0215,education_007,"Bác là đúng.
1 cái chuyên về mảng thực hành.
1 cái chuyên về nghiên cứu.
Cho bsnt thành ts thì khác gì cho công nhân bậc 7/7 thành tiến sĩ.
Đề xuất ngáoooo",tiêu cực,False,,
cmt_education017_0002_r45,education_017,Hoàng Thuỳ Linh e 2026 thi rồi🫢🫢,rác,True,,
cmt_education_009_0282,education_009,Đạt chuẩn mà có loại giáo viên như này .ko đáng có,tiêu cực,False,,
cmt_education_037_0179,education_037,Chốt lại năm nay lấy hình thức nào vậy ông ơi,trung lập,False,,
cmt_education018_0004_r05,education_018,"Maria Vũ 9 trường 13 viện, 4 trường liên cấp. Bh nhộn nhịp rồi. Chỉ đạo chính phủ thì phải nhanh gọn thôi 😁",trung lập,False,,
cmt_education_011_0307,education_011,Gd hai bên nội ngoại của các thầy cô tha hồ đẹp mặt.,rác,True,,
cmt_education018_0004_r10,education_018,Tuan Nguyen đấy là thế hệ lãnh đạo trước đây. Giờ các Bác làm quyết liệt lắm rồi,trung lập,False,,
cmt_education007_0028_r01,education_007,Thảo Phạm Thanh  vì ck1 2 họ thiên về lâm sàng còn ths ts họ thiên về ng cứu giảng dạy nên không cấp cchn cho họ là đúng thôi,trung lập,False,,
cmt_education_005_0039,education_005,Chắc ko học thêm rồi,tiêu cực,False,,
cmt_education020_0008_r05,education_020,Một nhân cách khác công nhận. T đưa đề mình cho bn t xem. Nó kêu học lâu r chả nhớ kiến thức nh thấy ko dài bằg đề Trung nên nghĩ dễ hơn. Vì quả này mà t súyt đấm nó,tích cực,False,,
cmt_education007_0053_r04,education_007,"Duyen Tran Thì BGD có giành quyền đó của BYT đâu. BT cũng nói mà, BGD không giành về cho GD",trung lập,False,,
cmt_education_037_0001_r13,education_037,"Bích Trần e lạy c . Con tôi hoc đây . Ko hoc thêm thầy cô bộ môn toàn hoc o ngoài đây, có đâu ra mà co quà cáp moi có điểm tốt. Lúc thi hoc kỳ bai thi chấm chéo ,đâu ra làm ko dc bài mà có điểm tốt. .  Cứ áp đặt vào cho thầy cô . 
Cấp 3 cua con chua co 1mon quà nào gửi cô riêng.",tiêu cực,False,,
cmt_education_011_0341,education_011,Thầy cố nội! Lạy cụ!,rác,True,,
cmt_education_020_0215,education_020,"Bỏ thi tốt nghiệp, xét học bạ ba năm học công nhận tốt nghiệp. chỉ thi ĐH như trước đây.",ý kiến riêng,False,,
cmt_education_005_0115,education_005,Bây giờ may có internet còn có chỗ tố. Lúc trước nhiều thứ tởm hơn trong phim truyện mà chẳng biết tố cho ai thậm chí ko có bằng chứng,tích cực,False,,
cmt_education018_0006_r01,education_018,Dương Dũng đặc biệt hơn là tạo động lực phát triển ở những nơi có trường Đại Học được chuyển đến.0,trung lập,False,,
cmt_education_039_0001_r08,education_039,Ngoc Thyy có kq thông báo cho mn vui,rác,True,,
cmt_education004_0006_r01,education_004,Dũng Đàm cứ làm vài vụ nhanh và nghiêm sẽ dăn đe đc bọn tham nhũng nhưng giải quyết nhanh thì có phải tò ko hay là nộp lại tiền rồi đc về đuổi chuột,ý kiến riêng,False,,
cmt_education_004_0086,education_004,Thầy đã thành bị can .,trung lập,False,,
cmt_education018_0006_r13,education_018,Dương Dũng ông có nghĩ sẻ giảm được áp lực cho các em ko ? . Về vùng ven thì các em có cơ hội cọ sát thực tế trong lĩnh vực của các em nhiều hơn ko ? Những em có hoàn cảnh khó khăn hơn 1 chút ra vùng ven có làm giảm được gánh nặng cho bme các em hay làm tăng gánh nặng cho bme các em hơn . Ra vùng ven các em sẽ khó kiếm được việc làm thêm hơn . Và còn vô số các vấn đề khác nữa.,trung lập,False,,
cmt_education_017_0121,education_017,Cảm ơn vì sinh trước 1 năm,tích cực,False,,
cmt_education_005_0130,education_005,Chắc không học thêm của cô,tiêu cực,False,,
cmt_education011_0005_r01,education_011,Trần Én abc xyz trong phòng riêng ạ,tiêu cực,False,,
cmt_education011_0012_r02,education_011,Meo Lak chục cô cơ mà hơn 16 cái lip vừa xem  bên Mây Lang Thang ,rác,True,,
cmt_education_005_0059,education_005,Này chắc là do kg học kèm họ rồi,trung lập,False,,
cmt_education_002_0038,education_002,Quan tâm,rác,True,,
cmt_education017_0003_r17,education_017,Họ Nhà Cua cô ơi bài thi đó quyết định đỗ hay trượt học phần đó cô.  Một học phần cũng đâu rẻ đâu =)),trung lập,False,,
cmt_education015_0002_r10,education_015,Phú Quý mày xem mấy thằng bụng phệ nói được tiếng anh hộ tao cái :),tiêu cực,False,,
cmt_education020_0002_r03,education_020,Trần Đông Anh lên làm Bộ đi,tiêu cực,False,,
cmt_education007_0026_r10,education_007,"Diễm Lương tôi nói cho bà chị hiểu là rất nhiều trường nhiều cái ngành và chọi khác nhau, chứ ko thể 1 ngành hay 1 trường mà phán chung được, chị nói người ta cào phím, rồi nói toxic chị... Mà thôi tôi toxic cũng được, nhưng để bà chị hiểu ra vấn đề thì tôi xin chấp nhận làm người xấu 😚😚😚 mãi yêu :)))",trung lập,False,,
cmt_education007_0063_r03,education_007,"Bùi Đức Nghĩa Bsnt trường dhyduoc TP HCM chỉ tiêu cũng bằng một nửa y Hà nôi.học chính quy loại khá trở lên mới đc thi một lần trong đời.3 năm vật lộn ở bệnh viện lớn với các giáo sư đầu ngành chỉ việc.trực một tuần 3 buổi.còn chuyên khoa và thạc sĩ thi rớt năm này thì năm khác thi.học liên thông cũng học đc ck1,2.toàn những kẻ ko vào đc bsnt nên ghen tị.",tích cực,False,,
cmt_education_037_0196,education_037,Nên bỏ từ lâu.,tích cực,False,,
cmt_education_038_0119,education_038,Rất chuẩn 🥰,tích cực,False,,
cmt_education007_0005_r04,education_007,"Ngọc Ánh Mình không vì thấy nó hợp lý. Nếu chúng ta công nhận BSNT ngang thạc sĩ thì sẽ phá hỏng cơ chế và hệ thống y khoa. Công nhận ngang thì sau này bsnt được học tiến sĩ mà không qua thạc sĩ, điều này hoàn toàn vô lí. Trong khi nhiều trường ĐH trên thế giới đều yêu cầu thạc sĩ trước tiến sĩ, chương trình tiến sĩ liên kết còn theo dạng 1+3, 1 kia là bù lại cho thạc sĩ. Bạn dám chắc bằng bsnt sẽ được công nhận tương đương trên thế giới không? Cái cốt sai ở đây là chúng ta đang bị tư duy bằng cấp quá chi phối, bên Anh người ta trả lương bác sĩ theo kinh nghiệm và cấp độ chứ không phải theo thạc sĩ hay tiến sĩ. Một bên chuyên học thuật, một bên chuyên hành nghề mà bạn đặt chung mâm thì loạn.",rác,True,,
cmt_education_018_0248,education_018,30 năm rồi vẫn dự kiến...,trung lập,False,,
cmt_education009_0004_r02,education_009,Hiền Nguyễn Thanh,rác,True,,
cmt_education020_0001_r16,education_020,"SerenePelican343 phải rớt tốt nghiệp mới được thi lại hả mấy nhóc, đúng tư duy thất học bảo sao không làm được bài 🤪",tiêu cực,False,,
cmt_education_011_0415,education_011,Ông là xếp mà làm j rảnh để đứng lớp,tiêu cực,False,,
cmt_education020_0010_r08,education_020,Vũ Mạnh Thắng phổ điểm 2 môn này năm nay biết ngay thôi mà,tiêu cực,False,,
