comment_id,event_id,text,llm_emotion,is_trash,verified_label,notes
cmt_showbiz_020_3520,showbiz_020,"Kinh dịch online à ? Xem vận nước thế nào mà dân khổ quá trời hết thiên tai từ bắc vô nam … bố mẹ thì ăn uống toàn thức ăn tăng trọng, dầu giả , trẻ sinh ra uống sữa giả  .. nhớn tí thì tắm sữa giả , ốm đi viện gặp thuốc giả …",Trung lập,False,,
cmt_showbiz019_0184_r03,showbiz_019,Page này lập ra để nhắc mọi người cắt đầu moi ê t đang kiếm nhỏ Duyên năm xưa mà tìm k ra nhỏ đó m ơi,Trung lập,False,,
cmt_showbiz020_2842_r01,showbiz_020,Duc Hanh đúng vậy,,True,,
cmt_showbiz004_0013_r06,showbiz_004,"Phòng, chống ma túy - Công an TP. Hồ Chí Minh nhà cán bộ làm thêm nghề tay trái là bán muối đúng ko",Cà khịa,False,,
cmt_showbiz009_0039_r02,showbiz_009,"Gia Nhi Nhi nhưng mà ở chung thì sao nó có cơ hội ngoại tình nhỉ, bộ bà ko check đt nó hay sao, hay nó giấu con bb3 chỗ nào. ý là tui ko biết thật vì tui cũng đang ở chung với ny, mong bà có thể chia sẻ để tui có thêm kinh nghiệm 🥹",Trung lập,False,,
cmt_showbiz_012_0072,showbiz_012,Mới có hàng chục tỷ đồng thôi à . Thế mấy cái liên quan hàng ngàn tỷ đồng sao thấy im ắng quá ta .,Cà khịa,False,,
cmt_showbiz_033_1940_r216,showbiz_033,Tuyền Văn Hóa  Đi giữa hai hàng lính. Chị ung dung mỉm cười ( 😂),Trung lập,False,,
cmt_showbiz_033_1940_r20,showbiz_033,Tuyền Văn Hóa đại gia phú thọ Nguyễn Hoan,,True,,
cmt_showbiz_033_1700_r01,showbiz_033,Thái Hoàng béo mới bắt,,True,,
cmt_showbiz_044_0277,showbiz_034,Nguyễn Mai tiếp nè,,True,,
cmt_showbiz_034_2069_r05,showbiz_034,Boo Nhi bé nhỏ chuẩn lắm lun,,True,,
cmt_showbiz_020_1527,showbiz_020,Ae mình cứ trốn thuế r đi tù thôi. Hẹ hẹ 🐧🐧🐧,Trung lập,False,,
cmt_showbiz_020_0572,showbiz_020,Viết luôn 2.700 tỷ cho dễ đọc đi,Trung lập,False,,
cmt_showbiz_033_0001_r43,showbiz_033,"Nguyễn Việt Tùng nói ko thể nào đúng hơn, chỉ có chuẩn",Ủng hộ,False,,
cmt_showbiz020_2841_r69,showbiz_020,Ngọc Việt Nam bạn lại tay nhanh hơn não rồi. Đọc và nghĩ thật kỹ.,Trung lập,False,,
cmt_showbiz_023_0064,showbiz_023,Truong Tuyet,,True,,
cmt_showbiz_033_1942_r47,showbiz_033,Dõan Đại Hiệp nghiên ko đi tù mấy đâu nó đi chung tâm cai nghiện thôi hình như vẫn được bỏ phiếu hay sao ý,Trung lập,False,,
cmt_showbiz_033_0001_r119,showbiz_033,"Phan D. Anh vào vài ngày đã thấy eo thon thả rồi ra tù nhà mạng ai cho chạy quảng cáo , nói ai nghe  lúc ý chỉ có tiếng là lừa đảo",,True,,
cmt_showbiz_044_1934,showbiz_034,Đưa tiền cho Shark 😂😂😂,Trung lập,False,,
cmt_showbiz_024_0086,showbiz_024,Tò lâu đấy,Trung lập,False,,
cmt_showbiz004_0014_r02,showbiz_004,"Phòng, chống ma túy - Công an TP. Hồ Chí Minh đốt bể nước thì phải đổ xăng vào để đốt ạ? Hay đổ dầu ạ? Hay chỉ cần cho rơm vào là đốt đc ạ?",Trung lập,False,,
cmt_showbiz_021_0197,showbiz_021,"Hoa càng thơm càng nhiều ong bướm nó bâu, và sẽ đem đến nhiều nấm độc",Trung lập,False,,
cmt_showbiz_043_1568,showbiz_033,bà hường này tươi nhit,Trung lập,False,,
cmt_showbiz_033_1955_r07,showbiz_033,Dũng Nguyễn bạn này nói quá đúng,,True,,
cmt_showbiz020_0066_r02,showbiz_020,Dũng Văn Võ cấy ảnh tặng quà đạ chán,,True,,
cmt_showbiz_005_0057,showbiz_005,Ngn Kim Anh ảnh tổng tài quá nè,,True,,
cmt_showbiz_033_0003_r02,showbiz_033,Trung ÊTô ông có mần chuyện nghĩ dưỡng chưa rành thế 😆😆😆,,True,,
cmt_showbiz_044_2204,showbiz_034,"Làm sai thì bị bắt là đương nhiên, không có gì lạ",Trung lập,False,,
cmt_showbiz_009_0289,showbiz_009,Xem live mà k thấy sao anh giải thích nhân viên mang ddvs lên nhà xếp -))))),Trung lập,False,,
cmt_showbiz019_0304_r21,showbiz_019,"Tram Nguyen người ngang là má :)) dẫn chứng tào lao thiên địa, má đọc hết cmt reply cmt má chưa🤣mỗi má tào lao thôi đó",Trung lập,False,,
cmt_showbiz_021_0017,showbiz_021,Ủa rẻ vậy sao :) cố gắng bỏ lợn 200k 1 ngày chỉ tháng trời là có được các em á hậu luôn à 🤣🤣,Cà khịa,False,,
cmt_showbiz014_0040_r01,showbiz_014,😂😂😂,,True,,
cmt_showbiz_033_1946_r59,showbiz_033,Trung Nguyên ngu còn lỳ không từ thiện sao đi lừa được mà tốt với xấu,Trung lập,False,,
cmt_showbiz_020_1507,showbiz_020,"Hoan hô, hốt hết lũ đào lửa cho nhẹ nhàng đất nước",Trung lập,False,,
cmt_showbiz_033_0001_r72,showbiz_033,Nguyen Anh Tuấn đúng vậy bạn,,True,,
cmt_showbiz016_0028_r04,showbiz_016,Luna ăn bánh đa🌙 tôi ở tầng riêng mà có mình tôi thôi 🐧,Trung lập,False,,
cmt_showbiz_012_0188,showbiz_012,Tôi giờ toàn dung luật mới ra thôi. Chứ chiếu theo thời điểm đó họ có vi phạm nhưng ko đến mức. Nhà nước cần khoanh vùng tội và các quy định luật pháp từng thời điểm giai đoạn.,Trung lập,False,,
cmt_showbiz_020_1551,showbiz_020,Oanh Tran ơi,,True,,
cmt_showbiz_007_0267,showbiz_007,A Jack của t mãi đỉnh😒❤️❤️,,True,,
cmt_showbiz_044_1816,showbiz_034,Chú lùn lấy phải em tai lộ ván thiên kkk đáng đời thằng phản bội vk cũ,Trung lập,False,,
cmt_showbiz021_0019_r04,showbiz_021,Quyến Nidalee còn éo bằng thằng bạn anh bo tiếp viên nữa chứ thị trường dạo bão hoà về giá cả quá tàn khốc :)),Cà khịa,False,,
cmt_showbiz011_0046_r10,showbiz_011,Nguyen Thu Ngan đi ăn với Tiên Ngân đã phải trả tiền lần nào chưa. Rồi,Cà khịa,False,,
cmt_showbiz_020_0964,showbiz_020,giau ko đôi thu,Trung lập,False,,
cmt_showbiz018_0008_r01,showbiz_018,Trà Mi Đoàn gồng cũng lâu,Cà khịa,False,,
cmt_showbiz_020_0680,showbiz_020,Thêm 3 số 0 nữa là thành Vạn à,Trung lập,False,,
cmt_showbiz_033_0001_r46,showbiz_033,"Hùng Mộc v a chưa nghe r,vào tò toàn ăn tôm hùm,cua hoàng đế,dùng đt như bthg,đi tập gym,chỉ tội k đc ra khỏi trại thôi a ạ",Trung lập,False,,
cmt_showbiz_020_1672,showbiz_020,Quốc Tùng,,True,,
cmt_showbiz_043_0633,showbiz_033,"Thể hiện một gương mặt coi thường phát luật, loại này phải kịch khung khoản 3 = 20 năm tò. Và bới thêm vài tội nữa tổng hợp cho em tròn 30 năm.",Trung lập,False,,
cmt_showbiz_033_1940_r60,showbiz_033,Bảo Nam Ngô theo bạn gọi là gì,,True,,
cmt_showbiz_034_0500_r01,showbiz_034,Kim Đông Trần shark Đông,,True,,
cmt_showbiz_044_2004,showbiz_034,🥰🥰🥰,,True,,
cmt_showbiz_033_1940_r125,showbiz_033,Nhà nươc để họ tồn tại thì họ tồn tai chứ sao bạn phải thắc măc,Trung lập,False,,
cmt_showbiz_033_0001_r128,showbiz_033,"Nguyễn Việt Tùng chính xác! Chỉ mất danh dự thôi, còn vẫn cười vui không có gì phải buồn hết đâu, tất cả vẫn bình chân như vại",Cà khịa,False,,
cmt_showbiz_034_2080_r06,showbiz_034,Nguyễn Viết Thắng cho hỏi nồi cơm điện bị tội gì vậy???hay mấy thằng tiktoker bú fame kiếm tiền làm phiền?,Trung lập,False,,
cmt_showbiz011_0010_r01,showbiz_011,Xuân Anh Trịnh Trần 629 ng mỗi ng 130k 🤣,,True,,
cmt_showbiz_020_1814,showbiz_020,Huỳnh Thy idol kìa,,True,,
cmt_showbiz_044_0114,showbiz_034,"Đã là người nổi tiếng, nay càng nổ tiếng hơn!! Đúng nhà giàu cũng khóc!!",Trung lập,False,,
cmt_showbiz013_0043_r02,showbiz_013,Trần Chí Hiếu ￼🤧,,True,,
cmt_showbiz024_0060_r01,showbiz_024,Uhy Rc LN hả bạn?,,True,,
cmt_showbiz_022_0058,showbiz_022,Lần này thì thua rồi Thắng ơi https://vietnamnet.vn/sau-on-ao-bao-hanh-tiktoker-thang-khong-kip-bi-nhan-hang-cham-dut-hop-tac-2492321.html,,True,,
cmt_showbiz_011_0181,showbiz_011,Thế là = jack r,,True,,
cmt_showbiz018_0012_r08,showbiz_018,Nữ NHi phụ nữ giờ qua hay bàn tay vẫn chưa xác dc dc bến đỗ cuối,Cà khịa,False,,
cmt_showbiz_034_1078_r51,showbiz_034,"Dây treo nhãn mác, tem nhãn, tag quần áo Phúc Gia góp hụi , cho vay … không thể ăn cướp tiền của những người dân đóng góp nhé mặc dù nói mình là nạn nhân nhưng nhiều lần ( 2 lần lấy tên 2 cty khác nhau  ) lặp lại thủ đoạn tương tự đó chính là có mục đích lừa đảo chiếm đoạt tài sản của nhiều người dân lành khác nhau nhé … các cơ quan chức năng có thẩm quyền sẽ điều tra rõ và trừng phạt nghiêm kẻ lừa đảo chiếm đoạt tài sản của người dân lành theo luật pháp)",,True,,
cmt_showbiz_008_0076,showbiz_008,Thùy Linh chồng m sao kì quá dị,,True,,
cmt_showbiz020_2145_r04,showbiz_020,Hóng Hớt VE88 Mai đi xa.kkk,,True,,
cmt_showbiz_033_1510_r01,showbiz_033,Linh Nguyễn nói ròi mà,,True,,
cmt_showbiz020_1004_r13,showbiz_020,"Vu Doan Tram Anh vụ hoàng hường bị bắt cả tuần rồi, các bà xóm tôi vẫn cứ bảo đang đi từ thiện,, báo nói láo 🤣🤣🤣🤣",Trung lập,False,,
cmt_showbiz_020_0408,showbiz_020,Con số này đọc ntn vậy mn 😅,Trung lập,False,,
cmt_showbiz019_0018_r02,showbiz_019,So Ko :)) 2 ông bà kia ngốc quá đang nổi tiếng ăn nên làm ra nhất là QL sau ổng là cả trăm ng đang đc ổng giúp mà lại tin tưởng rồi lại tham thêm để giờ như này 🙏🏻,Trung lập,False,,
cmt_showbiz_033_1953_r26,showbiz_033,Nguyễn Trãi thất học à,,True,,
cmt_showbiz_030_0155,showbiz_030,"Tranh luận qq gi mua vv thì kiện thôi, sợ cc hay contenr câu view câu like haizzz",Trung lập,False,,
cmt_showbiz020_2838_r01,showbiz_020,Huỳnh Trúc chắc ba mẹ thằng nói bần nông chắc cha mẹ nó bần hèn mới sinh ra bần hèn như nó🫤🫤🫤🫤ko có bần nông nó ăn cứt chứ cơm đâu mà ăn,Trung lập,False,,
cmt_showbiz004_0004_r03,showbiz_004,"Phan Thanh : cá mập chỉ làm ng ta mất tiền thôi, còn cái này là mạng người đấy. Đi phát quà cho trẻ em mồ côi nhưng lại khiến nhiều đứa trẻ khác thành nguy cơ mồ côi mẹ. Sai rõ rồi nhận đi mà sửa, chứ nói ngang thế này ai nghe đc.",Cà khịa,False,,
cmt_showbiz_010_0029,showbiz_010,Hài hước,Trung lập,False,,
cmt_showbiz_044_0018,showbiz_034,"Tịch thu vì đã giàu sướng quá mà, làm đường cho dân đi ah",Cà khịa,False,,
cmt_showbiz032_0040_r01,showbiz_032,Tường Vi nghe ứng xử của tân hh chx bn,,True,,
cmt_showbiz021_0001_r02,showbiz_021,TOP Comments 18 củ có ít quá ko 🤣,,True,,
cmt_showbiz_033_1952_r14,showbiz_033,Nguyễn Thị Thu Trang mẹ t đây trời ơi nói bà không nghe nhà còn chắc 10 túi nước giặt đồ . Nó tặng gì bà cũng mua,Trung lập,False,,
cmt_showbiz_022_0003,showbiz_022,Nhìn mặt thằng này là thấy hai chữ Vũ Phu trên mặt rồi,Trung lập,False,,
cmt_showbiz_004_0067,showbiz_004,Lừa  người ta bao nhiêu vô t,Phẫn nộ,False,,
cmt_showbiz_034_2089_r01,showbiz_034,Anh Huy giờ nó xấu hổ không đám mở mắt đâu,Trung lập,False,,
cmt_showbiz_012_0058,showbiz_012,Cô nàng đẹp nhờ,,True,,
cmt_showbiz_020_1008,showbiz_020,Ôi giờ mất hết rồi đau khổ quá,Trung lập,False,,
cmt_showbiz022_0006_r01,showbiz_022,Nó còn uy hiếm đăng của 2 vợ chồng kìa…chị vợ có đăng đây mn Vân Vani,Trung lập,False,,
cmt_showbiz020_1003_r06,showbiz_020,Tuấn Lang mặt mày như cái lồn vậy chó nó nhận mà xin vào làm,Trung lập,False,,
cmt_showbiz011_0027_r05,showbiz_011,Ngọc Hoa mỗi ngày kiếm hàng trăm triệu.đầu có sỏi của người ta đấy,Cà khịa,False,,
cmt_showbiz_004_0137,showbiz_004,"Vào các post đó đọc cmt mới thấy đáng sợ, đáng lo... Toàn bênh với thương cảm thôi...",Đồng cảm,False,,
cmt_showbiz_044_0259,showbiz_034,Nhiều tiền để làm gì cuối cùng cũng không được hưởng,Trung lập,False,,
cmt_showbiz_034_2084_r02,showbiz_034,Hoàng Đức Troi không cho an.,,True,,
cmt_showbiz_043_0903,showbiz_033,coi thường Pháp Luật,Trung lập,False,,
cmt_showbiz016_0009_r18,showbiz_016,Minh Hiếu có ai nhắc gì đến đẳng cấp ở đây à :)),Trung lập,False,,
cmt_showbiz_034_1077_r02,showbiz_034,Giang Nguyen nhập kho chưa,,True,,
cmt_showbiz_017_0011,showbiz_017,",,,,,",,True,,
cmt_showbiz_033_1598_r01,showbiz_033,Đàm Công Bằng vl. Anh cũng vậy luôn à :))),,True,,
cmt_showbiz011_0028_r03,showbiz_011,Nguyễn Vân Quỳnh chac tại nó vẫn mún kiém tiền tren tiktok :)))) đã xấu còn tệ mà lại lèm bèm nữa 🙂‍↔️,Cà khịa,False,,
cmt_showbiz_011_0201,showbiz_011,í là nếu có con tht mà chối còn đào hoa như v nghiệp chắc chồng đống :)),Cà khịa,False,,
cmt_showbiz_034_2080_r11,showbiz_034,Bui Duc Thiet tìm hiểu thì bạn sẽ hiểu,,True,,
cmt_showbiz_044_0495,showbiz_034,Tài quá tài,Trung lập,False,,
cmt_showbiz_044_2140,showbiz_034,Ếch chết cái miệng,Trung lập,False,,
cmt_showbiz_043_0280,showbiz_033,Trùm cuối,Trung lập,False,,
cmt_showbiz_019_0432,showbiz_019,Kim Ngân đọc vụ này chưa 2,,True,,
cmt_showbiz_044_2079,showbiz_034,"Vào tầm ngắm rồi, chứ chả có gì tự nhiên cả",Trung lập,False,,
cmt_showbiz_044_2226,showbiz_034,"Chả có gig tự nhiên cả .ăn ở thất đức ,lừa đảo nhân quả đến ngay",Trung lập,False,,
cmt_showbiz009_0019_r01,showbiz_009,"Uyn Phạm ủa, tôi cũng để ý đoạn đó 😮",Trung lập,False,,
cmt_showbiz_020_0543,showbiz_020,Nguyễn Bạch Hiền bùn quá kb đọc luôn :)))),,True,,
cmt_showbiz004_0001_r15,showbiz_004,"J.ul thằng mày khôn y như thằng Tiến trong vụ Quang linh, phúc hưởng họa kệ mẹ mày 🥴",Phẫn nộ,False,,
cmt_showbiz006_0027_r04,showbiz_006,Thảo Phương ? Ảnh đâu có liêm :(,,True,,
cmt_showbiz_020_1638,showbiz_020,Mỹ Nhanh,,True,,
cmt_showbiz020_0492_r01,showbiz_020,Nguyễn Bảo Ngọc chính xác.,,True,,
cmt_showbiz_020_1826,showbiz_020,Lủm,,True,,
cmt_showbiz_033_0001_r153,showbiz_033,Hồng Chill V nhìn ô Quyết đi vài tháng tưởng chết ở trổng k đấy,Cà khịa,False,,
cmt_showbiz_033_1940_r389,showbiz_033,Hue Phan chuẩn nhé,,True,,
cmt_showbiz019_0182_r12,showbiz_019,Nguyễn Đồng Không nên xài Châu Phi mà nên xài hàng Việt,Trung lập,False,,
cmt_showbiz009_0040_r20,showbiz_009,"Sạp hàng xinh lớn quá he, đã he",Trung lập,False,,
cmt_showbiz_033_0001_r56,showbiz_033,Nguyễn Việt Tùng tiền phải sạch cơ. Chứ tiền bửn thì các bác lại để cho mà tiêu cơ á 😁,Cà khịa,False,,
cmt_showbiz_044_2158,showbiz_034,Ngồi trong trại không được ngậm ti xilicon của con ca ve nữa thì mới hết được ngu muội. Bỏ vợ bỏ con lấy con ca ve thích nhiều tiền lên làm liều .,Trung lập,False,,
cmt_showbiz_024_0217,showbiz_024,Nhờ chơi ma túy nên mới có được sự sáng tạo phong phú.,Trung lập,False,,
cmt_showbiz025_0029_r08,showbiz_025,"Thái Hồng

Bạn là người Việt Nam lịch sự và có văn hóa phải không! Bạn đang đại diện cho dân tộc nào vậy!
Khi giao tiếp, tôn trọng người khác là tôn trọng chính mình. Tiên học lễ, hậu học văn. 

Bạn có khả năng và trình độ để phản biện ôn hòa một tý được không!

Khi giao tiếp trên mạng xã hội, người khác không nhìn thấy bạn và không biết bạn là ai, nhưng họ biết được bạn là hạng người như thế nào trong xã hội này.

Đất nước mình cần có thêm nhiều người biết giao tiếp có giáo dục, có văn hóa, và có tình người.
Buồn lắm thay, còn có quá nhiều người như bạn vậy. 

Thiếu tình người, thiếu văn hóa!
Lũ giặc Nội Xâm là đây!",Trung lập,False,,
cmt_showbiz018_0013_r05,showbiz_018,Nguyễn Hòa gian gian díu díu mập mờ mới hạnh phúc á😂😂,Cà khịa,False,,
cmt_showbiz020_1632_r01,showbiz_020,Kiều Trinh k makeup,,True,,
cmt_showbiz008_0011_r04,showbiz_008,Trịnh Gia nào k cay,,True,,
cmt_showbiz_018_0488,showbiz_018,Lẹ,,True,,
cmt_showbiz_007_0302,showbiz_007,Chích Bông Đóm Nhỏ idol mày nè:)) ,,True,,
cmt_showbiz_030_0228,showbiz_030,Hết cứu,Trung lập,False,,
cmt_showbiz_033_1949_r68,showbiz_033,Ngọc Trâm làm từ thiện màu🤣,,True,,
cmt_showbiz018_0035_r12,showbiz_018,Thuỳ Linh ngta thường kêu huấn luyện viên thì không ra sân 🤣,Cà khịa,False,,
cmt_showbiz_020_3353,showbiz_020,Ko có gì để soi nữa hay sao mà mang cả mồ mã dòng họ của người khác ra để bàn luận sân si họ có đất có tiền muốn xây thế nào là quyền của họ miễn ko phạm pháp là dc,Trung lập,False,,
cmt_showbiz_044_1115,showbiz_034,"nó tuyên bố gia đình có đủ 150 tỉ là đủ sống khỏe re. Do nó lùa dc tầm đó, nó khỏe lắm 😃",Trung lập,False,,
cmt_showbiz_033_1981_r08,showbiz_033,Chẩu Duẩn thật rồi về tội quảng cáo quá sản phẩm và chốn thuế,,True,,
cmt_showbiz020_2832_r01,showbiz_020,Hương Phan thê moi bi bat,,True,,
cmt_showbiz_034_1090_r25,showbiz_034,Hàng Nhật nội địa  chính hãng Bình mồm lông nha,Trung lập,False,,
cmt_showbiz_018_0078,showbiz_018,Show ân ái thường out rất nhanh😂,Cà khịa,False,,
cmt_showbiz_032_0243,showbiz_032,Hahaa,,True,,
cmt_showbiz_008_0103,showbiz_008,zo cứu ck em kìa Nhi Huỳnh,Trung lập,False,,
cmt_showbiz015_0003_r09,showbiz_015,"Phạm Dũng ghê z, xem nó hút giải trí phết",Trung lập,False,,
cmt_showbiz_034_0036_r03,showbiz_034,"Tina Pham ông này mà phụ bạc j vk cũ nữa, vk cũ cũng đc chia bn tiền rồi. Trong đó có cả tiền ông đi lừa đảo cũng nên, giờ thì bả ấm túi.",Cà khịa,False,,
cmt_showbiz020_0151_r01,showbiz_020,Đời Vẫn Thế 2 ngàn 700 tỉ,,True,,
cmt_showbiz_004_0111,showbiz_004,"👁️👁️Khi nào Dân V bớt u mê, cảm tính gia truyền,thì mới hết bị đám kền kền nó lùa gà... 🤷🤷🤷",Cà khịa,False,,
cmt_showbiz_044_1405,showbiz_034,Ngạo mãn dạy dời nữa đi Bình cả nước ủng hộ cho Thằng này lên thớt..,Trung lập,False,,
cmt_showbiz_020_1841,showbiz_020,Quéo queo quèo,Trung lập,False,,
cmt_showbiz_018_0113,showbiz_018,Hay làm content về hôn nhân lắm sao giờ chia tay kì z,Cà khịa,False,,
